prov_ubi;cant_ubi;parr_ubi;area_ubi;clase;tipo;entidad;sector;dotmedic;dismedic;dotcirug;discirug;dotginob;disginob;dotped;disped;dotneon;disneon;dotcardi;discardi;dotneumo;disneumo;dotpsiqu;dispsiqu;dottraum;distraum;dotinfec;disinfec;dotofta;disofta;dotootorri;disootorri;doturolo;disurolo;dotgast;disgast;dotquem;disquem;dotneuro;disneuro;dotnefro;disnefro;dotonco;disonco;dothema;dishema;dototrse;disotrse;dotserin;disserin;camas_dnor;camas_disp;dotemerg;dotcinteadult;dotcintepediatri;dotcinteneonat;dotcintrm;dotcrecup;dototrapo;dia_estad;dias_cdis;totegres;falmen48;falmas48
05;0505;050550;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;4;0;0;0;0;0;0;0;110;1460;69;0;0
12;1205;120507;1;1;5;18;2;8;8;8;8;11;11;4;4;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;47;47;3;10;5;0;0;0;0;578;17155;403;0;0
13;1315;131550;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;1;697;2555;574;0;0
05;0504;050458;2;1;5;16;1;14;14;0;0;6;6;9;9;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;0;0;0;0;0;0;0;1279;11680;461;5;4
24;2402;240250;1;1;5;18;2;16;16;2;2;1;1;2;2;0;0;3;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0;0;282;9125;174;6;2
09;0921;092150;1;2;1;18;2;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;4;1;0;0;0;0;0;6393;12765;1097;0;9
09;0916;091602;1;11;1;18;2;13;13;5;5;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;0;0;0;0;0;3882;9855;1715;5;1
09;0901;090112;1;2;1;18;2;44;44;0;0;13;13;0;0;16;16;10;10;0;0;0;0;8;8;2;2;0;0;5;5;9;9;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;114;0;0;0;0;0;0;0;13437;41610;3152;6;65
12;1201;120153;2;12;3;18;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;17;730;12;0;0
09;0901;090112;1;1;5;18;2;0;0;4;4;6;6;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;242;12045;116;0;0
09;0901;090112;1;11;1;18;2;19;19;12;12;6;6;4;4;11;11;6;6;4;4;2;2;4;4;2;2;4;4;5;5;2;2;4;4;2;2;2;2;4;4;2;2;2;2;0;0;0;0;97;97;15;45;4;11;7;8;0;48649;35405;6730;58;414
09;0901;090101;1;2;1;18;2;3;3;5;5;4;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;14;4;7;0;0;0;3;2;4696;5110;1448;12;29
09;0910;091050;1;1;5;18;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;9;9;0;0;0;0;0;0;0;201;3285;167;0;0
12;1201;120102;1;1;5;18;2;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;39;39;5;15;0;0;0;0;0;10486;24765;1421;10;121
17;1701;170130;1;11;1;6;1;12;31;41;18;64;26;19;24;26;26;17;16;28;21;10;1;53;21;18;10;8;4;10;2;33;15;23;19;10;10;30;13;24;7;22;22;12;15;135;125;0;0;595;426;45;35;7;15;20;24;109;137647;155498;17003;16;414
12;1207;120750;1;32;1;18;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;9;9;0;0;0;0;0;0;0;528;3285;451;0;1
01;0101;010109;1;11;1;6;1;19;26;29;31;24;16;21;7;16;15;24;8;5;3;0;0;15;11;14;66;2;1;5;2;11;5;12;10;0;0;15;8;8;5;27;8;13;10;23;10;0;0;283;242;10;28;4;4;2;11;33;76601;88866;12414;205;732
17;1701;170152;2;1;5;18;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;1;2;0;161;730;156;0;0
13;1301;130106;1;11;1;1;1;60;35;15;9;0;0;15;9;6;4;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;60;56;30;5;0;0;0;4;23343;19860;2141;49;430
17;1701;170101;1;11;1;9;1;0;0;0;0;13;13;7;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;60;88;83;10;10;0;0;0;0;0;23647;30312;4290;20;227
17;1701;170128;1;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;5;4;0;3;1;5;0;869;2190;451;1;2
12;1205;120507;1;32;1;18;2;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;7;7;2;1;1;0;0;1;0;246;2555;137;1;0
12;1205;120501;1;32;1;18;2;0;0;0;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;60;1460;50;0;0
12;1201;120101;1;32;1;18;2;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;62;1825;62;0;0
12;1205;120550;1;32;1;18;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;12;12;0;0;0;0;0;0;0;1024;4380;514;0;0
07;0702;070250;1;12;3;18;2;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;51;1825;28;0;0
21;2101;210150;1;12;3;18;2;4;4;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;2;0;0;0;0;0;0;67;2555;59;0;0
12;1205;120501;1;32;1;18;2;9;9;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;25;4015;18;0;0
12;1201;120102;1;32;1;18;2;6;6;5;5;2;2;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;1129;6935;666;0;0
12;1205;120502;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;42;3650;40;0;0
12;1201;120102;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;9;9;0;0;0;0;0;0;0;35;3285;26;0;0
12;1205;120506;1;32;1;18;2;0;0;0;0;7;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;161;2920;129;0;0
09;0908;090850;1;32;1;18;2;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;9;9;0;0;0;0;0;0;0;18;3285;18;0;0
12;1207;120750;1;32;1;18;2;4;4;3;3;2;2;2;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;526;5840;488;0;0
23;2301;230106;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;10;0;0;0;0;0;0;0;30;3650;22;0;0
09;0908;090850;1;32;1;18;2;1;1;4;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;407;3650;391;0;0
12;1210;121050;1;32;1;18;2;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;17;17;1;0;0;0;0;0;0;97;6205;97;0;0
23;2302;230250;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;154;1095;114;15;0
23;2301;230106;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;36;1825;36;0;0
12;1205;120506;1;32;1;17;3;0;0;2;2;12;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;649;5840;597;0;0
12;1205;120550;1;32;1;18;2;0;0;0;0;4;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;82;2190;82;0;0
12;1207;120750;1;32;1;18;2;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;116;2920;115;0;0
12;1210;121050;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;2;0;0;0;0;0;0;330;5840;267;0;0
12;1205;120502;1;32;1;18;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;12;12;2;0;0;0;0;0;0;306;4380;154;0;0
12;1204;120450;1;32;1;18;2;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;100;3650;100;0;0
12;1210;121050;1;32;1;18;2;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;14;14;0;0;0;0;0;0;0;1005;5110;463;21;2
13;1304;130401;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;319;1095;170;4;3
09;0920;092050;1;32;1;18;2;7;7;2;2;4;4;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;122;5840;108;0;0
12;1205;120504;1;32;1;18;2;7;7;2;2;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;221;5110;127;0;0
07;0701;070104;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;1;0;132;2190;125;2;1
01;0101;010108;1;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;42;42;6;8;4;9;6;3;1;15112;15330;4176;23;85
09;0901;090114;1;1;5;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;24;24;0;0;0;0;0;0;0;1908;8760;678;1;1
17;1701;170155;2;2;1;1;1;53;53;23;23;34;33;28;25;15;15;0;0;0;0;0;0;20;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;167;19;12;5;0;0;23;13;54165;60709;11097;33;176
07;0701;070102;1;1;5;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;27;27;3;0;0;0;6;2;1;1588;9828;873;4;5
18;1801;180105;1;2;1;1;1;98;94;20;38;43;40;15;14;30;30;0;0;0;0;0;0;16;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;231;25;20;0;8;0;15;0;76671;84414;14156;138;585
12;1201;120101;1;2;1;6;1;27;27;11;11;30;30;19;19;0;0;2;2;0;0;0;0;10;10;0;0;0;0;1;1;6;6;6;6;0;0;4;4;1;1;4;4;0;0;0;0;0;0;121;121;22;9;0;17;0;13;0;23494;44530;5143;33;117
23;2301;230106;1;2;1;18;2;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;15;3;2;0;0;3;2;0;4028;5490;1472;2;7
17;1701;170107;1;2;1;1;1;52;36;50;29;52;18;50;16;18;8;0;0;0;0;0;0;52;36;12;1;2;0;8;2;10;0;0;0;0;0;2;0;0;0;0;0;0;0;18;8;0;0;326;154;9;19;0;0;0;5;33;45731;59304;7330;26;223
08;0801;080103;1;2;1;1;1;94;94;39;39;66;66;32;32;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;259;42;20;0;0;0;0;0;54524;85467;11265;95;413
09;0901;090114;1;2;1;1;1;79;75;86;60;50;49;15;14;20;20;0;0;34;33;0;0;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;286;21;24;3;0;15;12;0;74637;104044;10518;61;402
23;2301;230107;1;2;1;1;1;58;58;37;36;60;36;20;17;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;203;175;12;14;0;0;0;0;0;52994;58429;9929;65;346
10;1001;100150;1;2;1;6;1;27;27;0;0;26;26;28;28;6;6;0;0;0;0;0;0;26;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;0;0;140;140;32;10;0;4;3;6;5;36788;51100;16081;112;225
19;1901;190150;1;2;1;1;1;16;16;11;11;13;13;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;57;0;0;0;0;0;2;4;7789;20819;2751;14;27
05;0501;050104;1;2;1;1;1;37;27;59;45;59;54;27;26;24;24;0;0;0;0;0;0;27;18;45;37;0;0;0;0;0;0;0;0;4;0;15;7;0;0;0;0;0;0;0;0;0;0;297;238;33;12;0;0;10;21;0;49637;86124;9065;68;230
09;0910;091050;1;2;1;1;1;26;26;10;10;30;30;11;11;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;22;0;0;0;0;10;0;18588;31388;6401;60;137
04;0401;040102;1;2;1;1;1;25;25;25;25;56;56;40;40;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;162;22;8;0;0;0;13;0;29712;52795;6390;48;226
14;1401;140150;1;2;1;1;1;16;22;17;18;20;14;13;10;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;69;10;0;0;0;3;6;8;13100;25668;3380;29;69
13;1308;130802;1;2;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;150;150;0;0;0;0;0;0;0;39730;54750;7034;237;1098
21;2101;210150;1;2;1;1;1;32;32;32;32;64;64;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160;30;0;0;0;15;53;0;31728;44382;6968;79;303
13;1314;131401;1;2;1;1;1;23;23;16;16;23;23;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;79;8;0;0;0;3;3;6;13637;28835;3959;27;75
09;0910;091050;1;2;1;6;1;49;49;33;33;12;12;14;14;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;115;21;8;0;0;3;5;6;22072;41975;6021;17;74
13;1303;130301;1;2;1;1;1;39;37;36;23;37;28;16;13;12;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;111;10;2;0;0;8;12;18;22054;40930;5522;47;102
12;1205;120508;1;2;1;6;1;26;26;10;10;12;11;9;9;4;4;0;0;0;0;0;0;9;9;0;0;0;0;1;1;3;3;1;1;0;0;0;0;0;0;0;0;0;0;7;7;0;0;82;81;20;9;0;28;2;8;2;17339;29930;4693;19;59
17;1701;170102;1;2;1;6;1;42;38;42;42;22;22;22;22;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;130;0;0;0;0;0;0;0;39098;47353;9894;32;134
23;2301;230102;1;2;1;1;1;25;25;12;12;18;18;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;18;2;0;0;0;6;0;16563;25550;3737;3;38
10;1001;100103;1;2;1;1;1;39;39;32;32;41;41;24;24;17;17;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;173;12;6;0;0;0;0;0;39333;66080;10042;95;299
13;1301;130107;1;2;1;1;1;48;48;61;35;40;40;35;41;21;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;201;27;5;3;0;0;0;15;47047;67846;8900;36;242
06;0601;060104;1;10;2;1;1;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;0;0;0;0;0;3971;7300;429;7;36
17;1701;170113;1;4;1;1;1;0;0;0;0;163;125;0;0;63;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;191;0;6;0;12;0;0;0;51118;69894;7624;24;109
09;0901;090104;1;4;1;1;1;12;12;25;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;41;5;0;0;0;0;7;4;9975;14965;5175;3;13
09;0901;090114;1;4;1;1;1;0;0;0;0;69;69;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;100;100;0;0;0;0;0;0;0;32280;36536;13909;27;38
17;1701;170111;1;4;1;1;1;0;0;0;0;129;111;43;22;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;139;14;6;3;36;15;0;32;44908;56860;11736;31;88
09;0901;090112;1;2;1;1;1;0;0;0;0;64;64;8;8;52;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;124;0;9;0;26;0;0;0;57369;45320;15339;45;146
21;2101;210150;1;11;1;18;2;36;36;36;36;18;18;11;11;0;0;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;119;0;0;0;0;0;0;0;1066;43435;575;0;0
17;1701;170130;1;2;1;18;2;0;0;0;0;0;0;5;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;26;39;39;13;7;3;0;7;0;0;11025;14235;1275;4;66
18;1801;180109;1;1;5;18;2;1;0;1;0;2;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;11;1;1;0;0;0;0;1;2;173;1342;94;0;1
09;0901;090114;1;2;1;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;145;145;0;0;0;0;0;0;0;17322;52925;3694;5;13
09;0901;090112;1;2;1;13;3;42;42;47;47;0;0;0;0;0;0;24;24;0;0;0;0;30;30;0;0;0;0;0;0;23;23;0;0;12;12;0;0;0;0;0;0;0;0;115;115;0;0;293;293;60;77;0;0;24;9;0;107680;106945;9545;21;104
12;1201;120102;1;1;5;17;3;0;0;4;4;11;11;6;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;1131;8760;801;0;0
17;1701;170101;1;2;1;18;2;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;141;141;0;6;4;4;0;15;0;31264;51501;9985;18;77
01;0101;010112;1;2;1;18;2;5;5;5;5;2;2;4;4;7;7;1;1;1;1;0;0;2;2;1;1;1;1;1;1;2;2;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;37;37;6;5;2;7;0;3;0;9428;13505;3683;7;37
01;0101;010106;1;1;5;11;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;23;23;4;3;0;0;0;3;0;2851;8395;1393;2;5
07;0701;070103;1;1;5;11;1;3;2;0;0;3;3;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;1;0;0;0;0;0;1;220;2181;139;0;0
09;0901;090114;1;2;1;3;1;9;9;11;11;8;7;10;5;3;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;21;0;0;79;59;13;5;0;0;0;0;0;11896;21377;2577;22;118
07;0701;070102;1;8;2;15;3;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;23;23;4;1;0;0;2;0;0;5530;8395;1657;11;40
17;1701;170126;1;2;1;18;2;0;0;0;0;0;0;0;0;13;8;0;0;0;0;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;67;90;80;5;6;2;0;4;6;0;14194;10890;3468;13;77
17;1701;170123;1;5;1;1;1;36;36;30;30;0;0;0;0;21;19;0;0;34;14;0;0;30;30;25;25;0;0;0;0;0;0;0;0;12;12;12;12;0;0;0;0;0;0;67;67;0;0;267;245;28;0;13;0;0;10;36;64851;75292;5859;18;136
09;0901;090101;1;5;1;1;1;72;68;37;34;0;0;0;0;3;3;7;6;10;9;0;0;24;22;21;15;7;6;7;7;13;11;24;23;0;0;7;6;15;15;19;19;15;12;0;0;0;0;281;256;33;0;13;32;4;0;13;90471;93633;8738;16;163
17;1701;170156;2;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;2;0;0;0;0;0;0;45803;53290;321;0;3
09;0923;092350;1;1;5;18;2;8;8;2;2;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;0;0;0;0;0;596;6935;187;0;1
18;1801;180102;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;5;3;1;3;0;3;0;4441;7000;1184;19;30
01;0101;010101;1;1;5;17;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;17;17;1;0;0;0;0;0;0;296;6205;243;0;0
17;1701;170184;2;1;5;18;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;3;0;0;0;2;3;0;1221;2190;711;0;1
